track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,popularity,decade
No,Bulldog,spotify:track:6KueD1IRsZy7uoUiPB8wyY,-1.0442999229266017,1.011203357101702,-0.909119385807026,0.7534030900202839,0.6649977355446168,-0.30836954196272326,-1.060040161778269,-0.5087179605517232,-0.2748359719210072,1.2028194483202748,1.5488855164802946,-0.683279755020086,0.25138562771624845,0.1086037600414478,-0.7133940279510032,1.0000729971410425,70s
Oh Sweet Africa,Gene rondo,spotify:track:3qiBf9tFy6sM5IuZAZHnUo,1.6721423723593507,-0.4732061522393929,0.7881852115165895,-0.2066503588023003,0.6649977355446168,1.382584212144728,0.42716651444614456,-0.4919806933643116,-0.6229039883239404,0.15168385861660177,0.8215693478584656,-0.7212142886886042,0.25138562771624845,-0.15725997384367385,-0.5081381131149342,-0.999927008187151,70s
You're A Big Girl Now,The stylistics,spotify:track:4yRTCesMSjXfFqwiRyCbto,-1.2636399840366475,0.21555986009487518,0.2224170124087176,0.16426654533194,0.6649977355446168,-0.37572896348623436,-0.47279387650748067,-0.5040064857332196,4.23501540339939,-0.26353340279659276,0.7668934820354957,-0.594180252053923,0.25138562771624845,-0.29986775848084,-0.09762628344279622,1.0000729971410425,70s
Band Of Gold,Freda payne,spotify:track:0YgoNapnyIXuruBrzvoCSu,0.5135769213678267,0.6589035002180822,0.5053011119626535,0.9004518728268025,0.6649977355446168,-0.5255456079092159,0.25602650567463553,-0.5087179605517232,1.2862664272283608,1.4497053875389312,-0.3595118316536775,-0.43997086701456206,0.25138562771624845,-1.0926090316780943,-0.3028821982788652,1.0000729971410425,70s
Stealer,Free,spotify:track:7vDUPI7uKMuycuEp3cmmnM,-1.1005409642368698,-0.03777936283267193,0.5053011119626535,-0.4517944243773158,0.6649977355446168,-0.3281128206851317,-1.0050983175830017,-0.3990031972956588,-0.7801706003863952,0.7614173145657075,1.9985266405706368,-0.3327152389156715,0.25138562771624845,-0.6075535755951572,0.10762963139327276,1.0000729971410425,70s
Concerto For Violin And Orchestra: 3. = Ca. 150 - Coda: Poco meno = 104,Philip glass,spotify:track:3xwUb0dIVx8N7KtKHWbR0P,-1.7585611475670073,-1.2886417760374345,-0.909119385807026,-1.8127017254343147,-1.503764519109264,-0.3443719913977033,1.265162419465258,2.153430048784616,-0.1881080608571534,-1.7871189034596031,1.1700034167328148,2.8169269740977274,-2.1123064138097414,-0.03866927905851585,3.1864683539343077,-0.999927008187151,70s
I'm A Root Man,Big john wrencher,spotify:track:1G6IMKGW6QaDHWZpgxoacd,0.6823000452986314,0.23931041224433272,1.0710693110705254,0.2855205992722703,0.6649977355446168,-0.3943108728720305,0.35930064889882196,-0.5084659131226215,-0.25749038970823646,0.6604185212489844,-0.14565393535176682,0.06503839130685976,-2.1123064138097414,-0.7370489804283508,0.3128855462293417,-0.999927008187151,70s
We Can Work It Out,Stevie wonder,spotify:track:41q8ZiB3LZl4HRmmzUTIo4,0.38422252635420984,-0.18028267572941675,0.7881852115165895,-0.24844911652707244,0.6649977355446168,-0.45354070903925575,-0.6763914731494483,-0.5087179605517232,-0.7952034383041299,0.9484521170040836,-0.4793451089162135,-0.2972939836798781,0.25138562771624845,-0.678041692900256,-0.09762628344279622,1.0000729971410425,70s
Energy Vibrations,Johnny pearson,spotify:track:23arAaFdR6cV2n8lqARvAg,0.31673327678188795,-0.5563330847624943,-0.06046708714521829,-0.8573553439230789,0.6649977355446168,-0.4663157717419906,-0.4963993949587232,-0.47577058419855073,-0.8992769315807544,0.31253378871360527,0.4595951839908739,-0.4083657603020363,-2.1123064138097414,-0.4196533097997765,0.7233973759014797,-0.999927008187151,70s
Logaritmo in do,Maria teresa luciani,spotify:track:24d3aPwoYf8LjERKkzGxi2,-0.8587044866027165,0.5441091648290374,-0.06046708714521829,0.4918784302017765,0.6649977355446168,-0.5255456079092159,-1.0260482152084796,-0.503116906571684,-0.7888433914927806,0.5594197279322612,0.6190865059798126,-0.09033937400724613,0.25138562771624845,1.0124982590844103,0.10762963139327276,-0.999927008187151,70s
Le massage des doigts - feat. Anne Germain,Michel legrand,spotify:track:7ncVOtNC8qBDKf0PoGDvGG,0.13113784045800286,-0.06152991498212947,-0.06046708714521829,0.5707688783399727,-1.503764519109264,0.019136610961934204,0.06423166825828917,-0.5087179605517232,-0.30374527560895853,1.1167834391986218,-1.1469680161084392,-0.8901755253983062,0.25138562771624845,0.3840784337339351,-1.123905857623141,-0.999927008187151,70s
Be What You Are,The staple singers,spotify:track:1fg6UVqUTCNY8O37bSvaV1,0.7610375031330069,-0.1248647207140158,1.6368375101783972,-0.8611209977721573,0.6649977355446168,-0.4790908344447255,-0.37247042308969947,-0.5086523952727805,0.06051195085922736,0.9260079407114785,-0.45418939943638087,0.5496556313079126,0.25138562771624845,1.8456142133424656,-0.09762628344279622,1.0000729971410425,70s
You Light Up My Life,Debby boone,spotify:track:3dFR132gzO8jxD57R2gid3,-1.1624061096781646,-0.8413397105559846,-0.909119385807026,0.0303975509971964,0.6649977355446168,-0.5092864371966442,1.3772886321086601,-0.508678753173863,0.34960498773874005,-1.7729042584742865,-1.4210346596899492,-0.1562477893617446,-2.1123064138097414,-0.2529595113978205,0.5181414610654107,1.0000729971410425,70s
Venus,The shocking blue,spotify:track:0Z3xhSOhrawLV81YdiDiiJ,0.8510231692294354,0.722238305949969,1.6368375101783972,0.7063324169068017,-1.503764519109264,-0.42102236761411244,0.2884840935450942,-0.4144884641816499,-0.7003809222076498,1.5507041808556539,0.30154722238192466,-0.39794279957769274,0.25138562771624845,-0.42750379607917127,0.10762963139327276,1.0000729971410425,70s
Dirty White Boy,Foreigner,spotify:track:2xpvmhp8j0UL9mCEqB1U0L,0.4348394635334512,0.7459888580994265,-1.474887584914898,0.24673436462676102,0.6649977355446168,-0.11790497075831258,-1.0251630082665582,-0.508712524234625,2.165109259342079,0.47712441485937623,0.6709787482128005,-0.13456130656432003,0.25138562771624845,0.14259587632406093,-0.09762628344279622,1.0000729971410425,70s
Rescue Me,Melissa manchester,spotify:track:7uENVVxp1Yfvh3MmthFXgv,1.3290720203667152,1.1378729685654756,-1.474887584914898,0.8147832477602648,0.6649977355446168,-0.5232228692359914,-0.8563835513401733,-0.5087179605517232,-0.4367280725735343,1.6180367097334694,-0.0963047566454282,-0.40477656334292766,0.25138562771624845,0.29847230337661923,-0.3028821982788652,1.0000729971410425,70s
Générique,Alain goraguer,spotify:track:0b5o2xzS89y9ib5qzFkBJK,0.26049223547161976,-1.1540553138571752,-1.192003485360962,-0.21775903765708196,-1.503764519109264,-0.45934755572231706,0.2796320241258782,2.558682777928638,-0.6333113376516029,0.27512682822593004,0.08177842166672009,-1.6010634748659762,0.25138562771624845,-2.1101711640414136,-1.944929516967417,-0.999927008187151,70s
TUSK,Fleetwood mac,spotify:track:0iINibMKtoS8duvexsqnm5,0.4967046089747463,0.7895315370400987,-1.474887584914898,-0.30493392426325094,0.6649977355446168,0.11785300457397627,-0.413780080379374,2.047998444454464,-0.292181554133778,1.4721495638315363,2.1135143508432046,-0.14543817041698182,0.25138562771624845,-0.3924330994820512,-0.09762628344279622,1.0000729971410425,70s
Rock Me Baby,David cassidy,spotify:track:3V5sEfoOofKDWn5sMM3Yx1,0.3448537974370221,1.0428707599676454,1.6368375101783972,1.1572694653339617,0.6649977355446168,-0.2154599950337424,-0.1688728264477318,-0.5087179605517232,-0.5754927302757004,0.9746369893454563,-0.8678152454736294,-0.21749949484423797,0.25138562771624845,-0.5042718814983952,0.10762963139327276,1.0000729971410425,70s
Up in Flames,Wipers,spotify:track:63rumvpqPkRxN60mlGfIui,-0.7968393411614215,1.6168424369128689,-1.474887584914898,1.355154575103041,0.6649977355446168,0.708989996909617,-1.0727871417419401,-0.3864831942814533,0.12411241897272018,-0.10268347269958931,-1.2024686592914031,-1.1892976869599927,0.25138562771624845,0.1364085082759618,-1.123905857623141,-0.999927008187151,70s
Rock Me,Muddy waters,spotify:track:0xWjDw2EcrFmpQ2cRBiNLe,-0.9261937361750384,0.43327325479823553,1.0710693110705254,0.03133896445946619,0.6649977355446168,0.2804447116996929,1.3300775952061747,2.3016932423738923,-0.08403456758052892,0.26390474007962744,4.195596064702688,-0.037283141674942295,-2.1123064138097414,0.9446929130103708,0.9286532907375487,-0.999927008187151,70s
Young Blood,Bad company,spotify:track:10dMw2vH0tbo9Rzi5JRTKR,0.8004062320501947,0.4807743590971506,-0.909119385807026,0.4822760128866261,0.6649977355446168,-0.32462871267529486,-0.32230869638080883,-0.5086234015815897,-0.4887648192118465,1.3225217218808354,-0.06668150313229211,-0.5990050741956756,0.25138562771624845,-0.8004405654007317,-0.3028821982788652,1.0000729971410425,70s
Sweet Miss Bea,Billy boy arnold,spotify:track:39I3Lc8CY4om7Hsee3mSoL,0.5248251296298804,0.48869120981363645,1.0710693110705254,0.684115059197238,0.6649977355446168,0.8948090907675785,-0.7088490610199069,-0.5085561889338293,0.19927660856139337,0.8474533236873605,0.22309027601244702,0.2397658788689003,0.25138562771624845,2.7599388470950807,-0.3028821982788652,-0.999927008187151,70s
When the Morning Comes,Kalapana,spotify:track:0Fvulba7jNiHU7y5zeAkHE,-0.6562367378857512,0.7182798805917261,0.2224170124087176,0.14845079916581003,0.6649977355446168,0.0017160709127502845,0.15570305225685427,-0.5068300758866865,-0.43094621183594406,1.404817034953721,1.5892308756733586,-0.4657424779668503,0.25138562771624845,-0.9902138779861833,0.10762963139327276,-0.999927008187151,70s
Forever Lovers,Mac davis,spotify:track:5jsDEUau5fHgA3PNMFbLKa,-0.1219468454382035,-0.31882756326791906,-0.3433511866991542,-0.14865928952648985,0.6649977355446168,-0.4465724930195822,0.9877975776631568,-0.5085318078753279,0.5057152276536767,-0.09146138455328674,-0.6283548852885555,-0.10934446610219845,0.25138562771624845,-0.28912983377899926,0.5181414610654107,1.0000729971410425,70s
Déjame En Paz,Johnny colon,spotify:track:4a2u6hYOi3tqDkMnugIxqz,0.5979384833332291,0.37389687442459213,0.5053011119626535,1.0614335748749117,-1.503764519109264,-0.30140132594304964,0.31208961199633667,-0.505900959873527,-0.4829829584742564,1.3000775455882303,-0.841353638507139,1.0822100850274585,0.25138562771624845,-0.7030426584537904,1.1339092055736177,-0.999927008187151,70s
Limehouse Blues,Arne domnérus,spotify:track:7MmWcH8NQ0e9w8naaWp2l2,0.4517117759265317,-1.1421800377824465,-0.06046708714521829,-0.8415395977569489,-1.503764519109264,0.4302613561226744,1.5838369185570333,1.655924665851711,3.9979591131581893,0.5220127674445865,-0.24167176634446133,3.1800494767522784,0.25138562771624845,-0.04322088798573542,2.5707006094261007,-0.999927008187151,70s
99 Miles From L.a.,Albert hammond,spotify:track:3nFr4QFOvnYb7mh8mlGaOi,-0.5718751759203489,-1.2807249253209487,-1.474887584914898,-0.8212050669719245,-1.503764519109264,-0.5104478065332565,1.3684365626894441,-0.5080688972375658,-0.5292378443749783,-1.5690363238164569,-0.5108584772126706,-0.4850837946012976,0.25138562771624845,-1.3326305073643658,0.7233973759014797,1.0000729971410425,70s
Vado Via,Drupi,spotify:track:4FXDry4uXkNBzTCXqZqgG5,-1.617958544291337,-0.5404993833295225,-0.909119385807026,0.42616777053535526,0.6649977355446168,-0.5046409598501952,-0.02133833612746542,-0.5087179605517232,0.6560436068310234,-1.3558166490367083,1.2376007945290313,0.41862892826672876,-2.1123064138097414,0.4931434228634102,0.10762963139327276,1.0000729971410425,70s
Christmas For Cowboys,John denver,spotify:track:6pEIoxsOduthi0Hba1SCoT,-0.5550028635272685,-1.656775334354026,-0.06046708714521829,-1.159737348004089,0.6649977355446168,-0.15855289753974164,1.4244996690111453,-0.5087016516004285,2.887841851540861,-0.5253821262103189,0.4628942934308521,-0.6957200629813993,-2.1123064138097414,-0.4263405077497201,-0.7133940279510032,1.0000729971410425,70s
Simoon,Yellow magic orchestra,spotify:track:6IZ50ZUEEXL58kwkmW80Cx,-0.16131557435539123,0.9122427231456293,1.0710693110705254,0.315269264679991,-1.503764519109264,1.8935867202541223,-0.22788662257583842,-0.22569999767797136,0.991391529611258,0.5257534634933541,-0.6957804344681071,1.2803808286057847,0.25138562771624845,-0.138963042615724,1.3391651204096866,-0.999927008187151,70s
Rêves secrets d'un prince et d'une princesse,Michel legrand,spotify:track:5fgOAPujse6VTEOl9eqaFN,-1.5842139195051759,-1.0353025531098876,1.0710693110705254,-0.24637800691007905,-1.503764519109264,-0.4848976811277868,1.4097462199791189,-0.5086280142142791,0.3669505699515108,-0.7610459772826726,-1.406910347400043,0.11760709805689591,-2.1123064138097414,0.3194762081256121,-0.09762628344279622,-0.999927008187151,70s
Uncle Albert/Admiral Halsey,Paul & linda mccartney,spotify:track:5SwgE4wA0P7f6AEz2UQMB2,-0.9486901526991457,-0.2871601604019757,0.5053011119626535,0.07840963757294844,0.6649977355446168,-0.4697998797518274,0.6366654907009227,-0.4424937340818465,-0.153416896431612,-0.027869551724238866,-0.9467876776931041,0.5066188902525584,0.25138562771624845,0.3114657762776271,1.1339092055736177,1.0000729971410425,70s
Daughter Of Darkness,Tom jones,spotify:track:1FK3v638FHQcDJydhZdmtW,-0.5662510717893221,-0.0496546389074007,1.6368375101783972,0.5012925648244729,-1.503764519109264,-0.49883411316713394,-0.7413066488903655,-0.5083258867731205,-0.4945466799494368,-0.5253821262103189,0.01875168507380639,-0.3114742536330778,0.25138562771624845,-0.6971515053896268,-0.5081381131149342,1.0000729971410425,70s
I saw a maiden,Traditional,spotify:track:2GeUGxhHUajLVBdckS3n7W,-1.6685754814705782,-2.0747850521844784,0.2224170124087176,-4.144582871476226,0.6649977355446168,-0.3617925314468872,1.861201760359134,1.9129142014064564,-0.5697108695381101,-1.2622992478175203,-1.3761873907402478,-0.41923421854121073,-2.1123064138097414,-1.2020759892760002,-0.3028821982788652,-0.999927008187151,70s
Love Music,The raiders,spotify:track:3sv9qVHoWuv379HxLEmARb,0.6710518370365778,0.7064046045169973,-1.474887584914898,0.027008462533025884,-1.503764519109264,-0.3281128206851317,-0.1482179978028945,-0.5078810971923526,-0.30952713634654877,1.5918518373920967,0.17130113094945804,-0.12178477406351176,0.25138562771624845,-0.4827891923171087,-0.09762628344279622,1.0000729971410425,70s
Day Of Judgement,Hugh mundell,spotify:track:6IwxtR5stu7v0lCIcpyT9A,1.2840791873185007,-0.2871601604019757,0.5053011119626535,0.12623344145624632,0.6649977355446168,1.6148580794671799,-1.0074588694281261,-0.5076900024095042,-0.7668723206899377,0.8474533236873605,0.8178234840151568,-0.1325439593273503,0.25138562771624845,0.4266465788587264,0.3128855462293417,-0.999927008187151,70s
He Made A Woman Out Of Me,Bobbie gentry,spotify:track:2gMxsK1P5PF65J6q4rsCYl,0.22674761068545882,-0.920508217720843,-1.474887584914898,-1.2465356692253498,-1.503764519109264,-0.3501788380807646,-0.11576040993243585,-0.5087127878136358,-0.8125490205169007,1.0569323024183412,1.2698702087388172,-0.6464379511049263,0.25138562771624845,-0.2955592247269388,-0.9186499427870721,1.0000729971410425,70s
I'm Her Fool,Billy swan,spotify:track:5S6NVwNASMTWotVQ8edvSK,0.6879241494296582,0.16410033043771718,1.0710693110705254,-0.26859536461964273,-1.503764519109264,-0.3362424060414175,0.46552548192941384,-0.5085828763086753,-0.7350720866331913,1.5694076610994914,1.1144340421031838,-0.4445603319786682,0.25138562771624845,0.07679616349826544,-0.3028821982788652,1.0000729971410425,70s
Avenging Annie,Andy pratt,spotify:track:2WPx4X6CtBRYW8PIUJRdMu,-0.5887474883134294,0.8805753202796859,1.3539534106244613,0.17085643956782753,0.6649977355446168,0.07255960044609826,-0.8233358255084336,-0.5058284756455501,0.33804126626355957,1.1205241352473891,1.5974786492733042,0.6093859207491913,0.25138562771624845,-0.19599942192033423,0.7233973759014797,1.0000729971410425,70s
A Little Night Music: Send in the Clowns,Stephen sondheim,spotify:track:1w7A720nVn9ZW7bHwSfQUN,-1.6010862318982564,-2.1298071646640553,-1.192003485360962,-1.6863640387977283,0.6649977355446168,-0.3989563502184795,1.78153313558619,-0.5081809183171666,-0.5639290088005199,-1.4007050016219182,-1.2618182634876751,-0.2275862310290866,-2.1123064138097414,-0.9545060297983959,0.3128855462293417,-0.999927008187151,70s
Waterloo,Abba,spotify:track:0RzhMHIsFMbOGh0oWDvNNK,-0.5550028635272685,1.371420064701808,-0.909119385807026,1.0328146056219145,0.6649977355446168,-0.31301501930917225,0.17340719109528627,-0.5087068243385159,0.1934947478238031,0.8848602841750357,0.970063638380811,-0.5551782054725083,0.25138562771624845,-0.41530163283329474,-0.3028821982788652,1.0000729971410425,70s
Croma,Alphataurus,spotify:track:5i5Nm7ks5DHNfnIHMKWo7o,-1.8316745012703561,0.33035419548392,-1.192003485360962,1.0913705229750865,0.6649977355446168,-0.48954315847423585,-1.0742477331961107,2.258861653114768,-0.37312760446004145,-1.5166665791337115,0.7335587304023841,-0.3261000211011083,0.25138562771624845,0.4820514081363676,-0.3028821982788652,-0.999927008187151,70s
Breaking Up Is Hard To Do,Neil sedaka,spotify:track:2x6pbpjVGjiWCcH89IK8AX,1.14347658404283,0.8687000442049572,0.7881852115165895,0.8953682401305464,-1.503764519109264,-0.4117314129212144,0.9877975776631568,-0.5087179605517232,-0.798094368672925,1.5806297492457941,-0.11080709189199878,-0.8042113162629337,0.25138562771624845,-1.0004377670942324,-0.09762628344279622,1.0000729971410425,70s
Hobbies Galore,R. stevie moore,spotify:track:4wVgUpv6QAdDS1ZbtVnvq5,-0.8868250072578506,-2.080722690221843,-0.06046708714521829,-2.061799727550863,-1.503764519109264,-0.3722448554763976,1.6546534739107612,-0.49010269291218084,-0.5523652873253394,-1.2211515912810775,1.6931871887560008,0.15795404279629047,0.25138562771624845,1.036892062841388,0.10762963139327276,-0.999927008187151,70s
Look Into Your Heart,Aretha franklin,spotify:track:6XoMz45RoRfRKGZmlwfbIn,1.0084980848981864,-1.0392609784681306,-0.909119385807026,-0.6174831937367732,0.6649977355446168,-0.36411527012011174,0.3622513387052273,-0.5087179605517232,-0.4887648192118465,0.15916525071413684,-0.6819997794115322,0.08398464410740046,0.25138562771624845,0.8752370759867661,0.10762963139327276,1.0000729971410425,70s
Love Is Gonna Come At Last,Badfinger,spotify:track:699RFhWGga3oOq5lau7bTJ,0.4517117759265317,0.21160143473663226,1.3539534106244613,-0.12870132412637342,0.6649977355446168,-0.3292741900217439,-0.6970463017942855,-0.5057395177293965,0.11254869749753968,0.9821183814429914,-0.25349357517104965,-0.14722856608979246,0.25138562771624845,-0.6086242638585824,-0.3028821982788652,1.0000729971410425,70s
Luther's Blues,Luther johnson,spotify:track:0v67vwSnPMMMzA4l7J2wPA,0.16488246524416378,-0.2079916532371172,0.5053011119626535,0.49639721482067084,0.6649977355446168,-0.5011568518403584,1.220902072369178,-0.356830555563598,-0.5408015658501588,-0.1999415699675449,-0.6496272680317474,0.8154915634595984,-6.839690496861722,1.994339389841473,0.5181414610654107,-0.999927008187151,70s
It Doesn't Matter,Stephen stills,spotify:track:09ZMRtmz0YQnX7X91IY7Ph,0.7497892948709532,0.7420304327411836,1.0710693110705254,0.14223747031483047,-1.503764519109264,-0.3559856847638259,0.07308373767750517,-0.5087145010772062,-0.4656373762614856,-0.024128855675471343,-0.13173581740185938,-0.7089504986105257,0.25138562771624845,1.854883690406361,-0.9186499427870721,1.0000729971410425,70s
Fooled Around And Fell In Love,Elvin bishop,spotify:track:2hE5Lm5XOHR4t3xlhIFauP,0.5248251296298804,0.16410033043771718,1.3539534106244613,-0.23959982998173768,0.6649977355446168,-0.48373631179117454,-0.9508056251451439,-0.45204847322426656,-0.08981642831811917,0.189090819104277,-0.2065843628213614,0.345676608809811,-2.1123064138097414,-0.5647365677929214,0.9286532907375487,1.0000729971410425,70s
Livin' Thing,Electric light orchestra,spotify:track:2hdNya0b6Cc2YJ8IyaQIWp,0.05240038262362798,0.2828530911850049,-1.474887584914898,0.5882791687381881,0.6649977355446168,-0.47212261842505193,0.6455175601201387,-0.5087179605517232,-0.4656373762614856,-0.6525657918684147,0.11964944877980162,-0.18970213104149258,0.25138562771624845,0.5848706280397383,-0.3028821982788652,1.0000729971410425,70s
Schaffnerlos - Live,Wolfgang ambros,spotify:track:71NFDsxVhrKbV32nHnIxpR,0.058024486754654804,-1.4311450889341797,0.5053011119626535,-2.0422183275356542,0.6649977355446168,-0.28514215523047803,0.6101092824432748,-0.5083192972978499,2.939878598179173,-1.0640423572328417,0.008751259583872536,0.05932257413544553,0.25138562771624845,-0.7606493699832423,-0.3028821982788652,-0.999927008187151,70s
Closer To Home (I'm Your Captain),Grand funk railroad,spotify:track:2XhBBZ3vxsR57OwkNn5hQc,-1.1286614848920036,0.013680166824486079,0.5053011119626535,0.30867937044410343,0.6649977355446168,-0.45470207837586807,-0.9280853136358227,-0.5051596439055807,-0.21701736454510467,-0.6114181353319719,-0.6147116931253133,3.065396908784499,0.25138562771624845,-0.3072562967035828,1.7496769500818246,1.0000729971410425,70s
Rhapsody In Blue,Deodato,spotify:track:4lDNT2Ak5FmS6YBHKdVLow,-0.01508886694869388,0.4293148294399926,-0.06046708714521829,-0.48342591670957574,0.6649977355446168,-0.42566784496056154,0.8314110179236746,1.4154088184735514,-0.6049802200374106,0.593085992371169,-0.6466374501017677,2.4465168045496233,0.25138562771624845,-0.9733422511835992,2.5707006094261007,1.0000729971410425,70s
Hot Love,T. rex,spotify:track:7EZw2AXVKWSNq5n7cw94RF,0.07489679914773527,-0.18424110108765968,1.6368375101783972,0.12416233183925326,-1.503764519109264,-0.30140132594304964,-0.7295038896647442,0.6312612612680457,-0.6194348718813862,-0.10642416874835683,0.4034415920645803,0.5313818275863618,0.25138562771624845,-0.12506882361791813,1.3391651204096866,1.0000729971410425,70s
Salve,Ramon muntaner,spotify:track:6WweE9t487vH3W50rHf7Bs,0.5023287131057731,0.40952270264877844,-0.909119385807026,0.5558945456361124,0.6649977355446168,0.441875049488797,0.2825827139322835,-0.5087179605517232,-0.47141923699907584,-0.7198983207462301,-0.5806208955788732,-0.11203426241815807,0.25138562771624845,-0.46209202528682664,-0.3028821982788652,-0.999927008187151,70s
Kocham cię Anno,Extra ball,spotify:track:0ikVbNH9D6Z8keQw6rbBtC,-0.48188950982391976,-0.5325825326130367,-0.6262352862530901,-0.6681312380068801,0.6649977355446168,-0.5359979319387262,0.9081289528902132,0.7498718161394669,-0.13607131421884122,0.42475467017663093,0.3894547426680073,1.2746650114343705,0.25138562771624845,1.1030974270927858,0.9286532907375487,-0.999927008187151,70s
Beyond The Blue Horizon,Lou christie,spotify:track:5w0A5gWwZaIig9EMnFEY3q,-1.679823689732632,-0.36632866756683413,1.3539534106244613,-0.20533237995512252,0.6649977355446168,-0.4732839877616642,0.5953558334112481,-0.03427574106603908,-0.7703414371324918,-0.5852332629905993,1.115980499653174,-0.08357285514991017,0.25138562771624845,-0.4087375508802264,0.3128855462293417,1.0000729971410425,70s
Star,Stealers wheel,spotify:track:7Htjqx40jNYmjhVAhbSGd4,0.5079528172368,0.6074439705609241,-0.06046708714521829,0.7694071188788679,-1.503764519109264,-0.45934755572231706,-0.6999969916006908,-0.5087077468650538,-0.22279922528269494,0.5818639042248664,-0.05389745405237715,-0.4874878000586865,0.25138562771624845,-0.0771814360640216,-0.09762628344279622,1.0000729971410425,70s
Just The Same Way,Journey,spotify:track:4wyZlmAjA35jnxV1cdOs8Z,-0.6618608420167781,0.6628619255763252,-0.909119385807026,0.48415883981116536,0.6649977355446168,-0.3223059740020704,-0.7805508233155564,-0.5087179605517232,-0.6269512908402536,-0.25979270674782523,-0.6181826311819568,-0.31197859044232024,0.25138562771624845,0.41769909747896666,-0.5081381131149342,1.0000729971410425,70s
Minor Swing,David grisman,spotify:track:7cVplb95y6glaoVUxQV6In,0.6935482535606851,-0.8294644344812557,-0.909119385807026,-1.645318411842772,-1.503764519109264,-0.4558634477124803,1.01730447572721,1.8931457755945529,-0.8576475342701047,1.2589298890517875,0.37680815648142396,-0.46439757980887053,0.25138562771624845,0.18331307240181016,-0.7133940279510032,-0.999927008187151,70s
Flash Gordon's Ape,Captain beefheart & his magic band,spotify:track:6Qs0QqXnhPnwia3GDiyIj2,-1.145533797285084,0.2353519868860898,-1.192003485360962,-0.7389255303695577,-1.503764519109264,1.0457871045271725,0.763545152376352,-0.4876975344383992,3.945922366519877,0.533234855590889,-1.042530582899134,0.17342037161305837,-2.1123064138097414,0.5135722601569125,-0.5081381131149342,-0.999927008187151,70s
Energy Fools The Magician - 2004 Digital Remaster,Brian eno,spotify:track:2SRBHWuyfvkaLvVo9ytja7,-1.1511579014161109,-1.3084339028286491,-0.909119385807026,-1.6104861137387947,-1.503764519109264,-0.5290297159190527,1.0497620635976688,2.6641143822587896,-0.6229039883239404,-1.757193335069463,-0.49350378692945285,-0.9244704284267916,0.25138562771624845,-1.0722312296482543,-0.9186499427870721,-0.999927008187151,70s
Antes Da Chuva Chegar,Guilherme arantes,spotify:track:2kZOWqQ37YKlJ9iZOl6PRP,-0.3075422817620886,-0.7977970316153123,1.6368375101783972,0.46344774364123326,-1.503764519109264,-0.43612016899007183,1.1471348272090447,-0.5087110745500655,-0.5118922621622075,-1.1987074149884724,-0.4684855403429528,-0.9465435694446354,0.25138562771624845,-0.08026354507981778,-1.123905857623141,-0.999927008187151,70s
Agapimu,Ana belén,spotify:track:0cqr98JhH5wbJQS7ciM2L3,0.11426552806492302,0.8014068131148274,-0.6262352862530901,-0.14018656836606305,0.6649977355446168,0.6044667566145134,0.7723972217955679,-0.5083390657236617,-0.9414845149651634,1.479630955929071,1.8089309449418973,-0.17658937400118938,-2.1123064138097414,0.11585234589167373,-0.3028821982788652,-0.999927008187151,70s
Agiborê - Ao Vivo,Mpb4,spotify:track:6XQ5hFIHKnSWRNEsAvz1dl,-0.21755661566565945,0.6391113734268675,1.0710693110705254,0.2832612069628231,-1.503764519109264,-0.0017680370970864353,0.8402630873428906,-0.5016672220121443,2.390601828108099,0.3050523966160702,-0.09939767174540774,0.2257453155719607,0.25138562771624845,-0.30544428177521116,0.5181414610654107,-0.999927008187151,70s
Dream On,The righteous brothers,spotify:track:3bcG9lnJ5knDBnxKEhdr7N,-1.6292067525533904,-0.08132204177334365,-0.6262352862530901,-0.019873927888002546,0.6649977355446168,-0.4024404582283163,0.1409496032248276,-0.5087179605517232,0.48836964544090594,0.3948291017864907,2.9680867929675205,-0.19329132800060123,0.25138562771624845,-0.9717064920627199,-0.7133940279510032,1.0000729971410425,70s
All You Get From Love Is A Love Song,Carpenters,spotify:track:0iscir8JzbagvY3p3uQyqf,0.17613067350621744,-0.23174220538657475,1.3539534106244613,-0.4305184801300216,0.6649977355446168,-0.4790908344447255,-0.20428110412459577,-0.5087179605517232,-0.7443230638133357,1.3187810258320678,0.08294685626004585,-0.07012387357011199,0.25138562771624845,1.3978976293375456,-0.7133940279510032,1.0000729971410425,70s
Time To Kill,The band,spotify:track:18B2YomkDx6bqvTWzPbYNN,1.2390863542702861,0.8132820891895562,1.0710693110705254,0.34049914546881754,0.6649977355446168,-0.15623015886651714,0.27077995470666216,-0.5079107498310705,0.0547300901216371,0.7015661777854272,-0.10180327237872533,-0.22422398563413706,0.25138562771624845,0.13903287832901612,0.3128855462293417,1.0000729971410425,70s
Diez Seran (We'll Get the Ten Million Tons),Carlos puebla,spotify:track:2wPX85apNKIpw37v1cyiRb,1.1997176253530983,-0.9363419191538145,0.2224170124087176,-1.9719888832503387,0.6649977355446168,-0.14461646550039453,1.8021879642310275,2.390651158527458,-0.6246385465452174,1.5768890531970265,1.1298298861564149,-0.4396346424750671,-2.1123064138097414,-0.5402312230473213,0.10762963139327276,-0.999927008187151,70s
